age,income,loan_amount,loan_term,interest_rate,credit_score,employment_years,num_prev_loans,missed_payments,debt_to_income,loan_purpose,default
47,89959,18758,24,16.42,637,3,7,2,0.2085,business,0
22,20137,16641,24,21.5,565,1,4,4,0.8264,home_improvement,1
61,47661,3990,36,9.33,654,1,0,2,0.0837,personal,0
33,21996,17216,60,13.26,659,10,4,1,0.7827,education,0
29,45939,19852,36,13.52,516,21,5,4,0.4321,business,1
56,39437,12322,12,9.07,620,4,1,1,0.3124,education,0
42,28101,14557,12,15.03,511,8,2,3,0.518,home_improvement,1
62,71435,18068,12,12.54,502,19,1,3,0.2529,personal,1
46,59601,7825,60,12.59,452,20,0,3,0.1313,medical,1
32,69325,25977,48,11.17,728,16,5,3,0.3747,personal,0
37,45430,19338,60,5.29,586,11,7,4,0.4257,home_improvement,1
34,53727,15144,36,13.88,620,27,5,2,0.2819,personal,0
34,83703,11792,48,10.7,735,17,7,4,0.1409,medical,0
54,54951,14968,48,5.02,795,2,2,4,0.2724,business,0
40,69543,2638,36,10.24,448,4,3,1,0.0379,personal,0
31,43885,24492,48,9.74,841,27,0,2,0.5581,home_improvement,0
36,67888,18773,24,11.69,781,20,2,0,0.2765,personal,0
51,45119,20784,36,7.24,625,19,6,0,0.4606,medical,0
26,20864,12184,36,13.63,328,13,6,2,0.584,home_improvement,1
39,54863,9838,24,16.77,558,15,4,0,0.1793,personal,1
57,46534,7954,60,15.71,374,25,7,2,0.1709,home_improvement,1
24,25753,16881,60,18.66,797,18,2,1,0.6555,medical,0
24,58446,8924,60,12.68,715,8,4,1,0.1527,business,0
40,38916,10875,48,13.82,639,16,6,4,0.2794,medical,0
30,110667,15278,24,18.78,607,21,6,0,0.1381,business,0
44,28640,8044,36,12.27,540,6,4,2,0.2809,education,1
55,33167,18263,36,16.93,552,9,5,1,0.5506,medical,1
46,70651,11893,36,12.39,519,3,2,4,0.1683,business,1
57,52605,2951,48,12.1,696,9,5,0,0.0561,education,0
58,70285,7979,48,17.92,635,2,6,0,0.1135,education,0
41,61847,19849,60,7.97,328,23,5,0,0.3209,education,1
60,44518,6377,48,10.76,793,8,7,1,0.1432,home_improvement,0
59,30176,17364,60,8.81,801,12,1,1,0.5754,medical,0
41,74279,12730,60,11.1,453,0,1,0,0.1714,medical,1
30,31807,10969,36,8.92,530,14,5,1,0.3449,medical,0
58,65060,27075,48,14.85,401,14,5,0,0.4162,medical,1
24,71541,4294,60,18.57,476,10,7,3,0.06,home_improvement,1
40,52715,7559,24,18.37,531,27,4,1,0.1434,medical,1
37,49525,11859,24,11.2,311,9,5,2,0.2395,business,1
27,37292,26494,48,21.81,485,24,0,1,0.7104,education,1
24,63329,11873,36,15.1,565,6,2,0,0.1875,home_improvement,0
49,15000,13645,36,11.79,434,0,0,2,0.9097,home_improvement,1
34,67883,9984,60,19.2,330,6,1,4,0.1471,medical,1
23,57150,14151,48,17.41,755,4,0,2,0.2476,education,0
44,50989,10357,24,17.74,558,25,3,2,0.2031,business,1
57,59361,16171,60,8.33,403,28,3,1,0.2724,education,1
36,30275,16645,60,12.96,730,28,1,2,0.5498,personal,1
24,15000,10595,12,19.65,681,22,0,2,0.7063,education,1
44,63434,5247,48,13.57,768,15,2,0,0.0827,business,0
54,78697,12561,60,16.62,812,27,7,1,0.1596,business,0
50,23690,20412,24,14.99,506,24,1,0,0.8616,business,1
38,36055,7040,12,19.32,746,7,3,1,0.1953,home_improvement,0
39,68541,14003,24,9.84,388,21,1,4,0.2043,home_improvement,1
51,61460,4765,36,14.78,494,1,0,2,0.0775,personal,1
39,108335,5761,12,7.09,713,7,0,1,0.0532,education,0
39,74361,19802,12,16.73,421,27,0,2,0.2663,medical,1
42,70037,16149,60,17.44,761,13,4,2,0.2306,personal,0
44,41251,14093,36,5.73,415,3,0,3,0.3416,medical,1
32,64446,1000,60,16.49,495,23,5,0,0.0155,medical,0
50,81917,8682,48,12.05,335,14,3,1,0.106,personal,0
58,52040,15640,24,7.11,366,6,6,4,0.3005,education,1
51,52890,3305,24,12.14,580,19,3,3,0.0625,medical,0
56,57544,9876,60,8.3,778,7,4,0,0.1716,home_improvement,0
39,43039,16599,24,12.06,310,26,3,4,0.3857,home_improvement,1
56,59841,2933,24,11.53,621,10,3,4,0.049,personal,0
50,59391,1924,48,17.55,539,27,1,2,0.0324,medical,1
53,81639,3037,36,18.16,359,26,6,0,0.0372,personal,1
38,51590,14006,12,15.32,464,1,6,3,0.2715,home_improvement,1
48,67145,8658,60,5.39,488,8,0,1,0.1289,personal,0
31,52127,17268,60,20.83,786,5,5,1,0.3313,medical,0
53,66515,12726,48,16.67,391,22,5,3,0.1913,medical,1
37,50498,23283,48,5.58,588,25,1,2,0.4611,home_improvement,1
26,65322,4575,12,18.92,808,0,5,2,0.07,business,1
24,68108,13990,36,8.4,374,2,1,4,0.2054,business,1
40,35800,7228,60,14.85,727,29,6,0,0.2019,education,0
47,74842,15601,48,12.93,684,9,6,4,0.2085,home_improvement,0
35,52003,12719,60,12.14,352,4,7,1,0.2446,education,0
26,46543,6041,24,20.13,474,11,6,3,0.1298,home_improvement,1
34,42219,11057,60,12.44,773,22,5,0,0.2619,medical,0
31,60367,12438,36,6.28,660,0,3,3,0.206,home_improvement,0
59,54916,8404,36,21.09,569,8,6,0,0.153,personal,1
29,61674,16363,60,20.65,706,20,7,1,0.2653,education,0
46,62023,5813,24,16.64,423,12,2,1,0.0937,home_improvement,0
36,65954,24546,36,12.95,675,27,0,0,0.3722,education,0
25,104973,17722,48,6.58,691,18,2,2,0.1688,home_improvement,0
30,55714,14092,60,18.44,481,6,3,0,0.2529,business,1
23,41777,29071,24,6.28,335,25,4,1,0.6959,education,1
33,18643,10144,48,6.17,511,15,1,3,0.5441,medical,1
63,33484,15668,60,14.14,433,7,7,4,0.4679,medical,1
50,77236,13336,24,7.72,790,25,5,3,0.1727,home_improvement,0
26,67958,16784,48,5.13,737,25,5,1,0.247,medical,0
37,30700,20976,36,12.19,345,18,3,3,0.6833,medical,1
39,99355,15293,60,7.33,700,6,5,2,0.1539,education,0
62,60881,18250,60,7.73,787,22,3,2,0.2998,home_improvement,0
55,63285,8697,36,6.31,731,3,7,0,0.1374,education,0
46,95396,10763,12,8.49,727,9,2,3,0.1128,home_improvement,0
25,86310,21829,48,17.16,816,24,4,3,0.2529,medical,0
49,69060,15581,36,18.75,761,0,1,1,0.2256,home_improvement,0
57,69925,13489,60,12.69,480,16,5,0,0.1929,home_improvement,0
40,71610,7480,48,13.61,444,20,4,0,0.1045,personal,0
41,50662,17799,48,5.56,564,12,4,3,0.3513,home_improvement,1
30,60162,7311,12,6.18,705,18,4,4,0.1215,personal,0
25,65337,5543,60,9.38,783,25,0,3,0.0848,education,0
56,52717,12689,24,14.25,781,12,4,3,0.2407,personal,0
26,37622,1000,12,17.57,536,8,6,3,0.0266,education,1
46,50209,15666,12,15.29,824,4,3,2,0.312,home_improvement,0
24,37217,14261,24,11.67,638,22,0,0,0.3832,education,0
59,56158,9883,24,7.01,567,0,6,2,0.176,medical,1
59,22951,10427,12,18.27,565,1,0,4,0.4543,home_improvement,1
55,61138,11284,48,11.18,827,10,4,1,0.1846,personal,0
21,25637,7265,36,17.51,391,27,5,4,0.2834,business,1
44,47737,13107,36,13.72,547,3,5,0,0.2746,home_improvement,1
56,64073,10503,12,17.56,318,8,5,1,0.1639,medical,1
26,69240,12674,48,20.42,689,4,5,4,0.183,education,0
61,67102,11065,24,20.66,687,4,3,0,0.1649,personal,0
64,60755,9884,12,14.1,394,24,7,4,0.1627,personal,1
51,34853,13670,60,13.7,729,7,5,1,0.3922,medical,0
40,72650,16686,48,9.52,336,1,1,1,0.2297,medical,1
44,35264,8851,60,20.91,692,6,4,4,0.251,home_improvement,0
45,74702,14372,60,12.78,590,16,0,2,0.1924,business,0
56,66298,15116,12,7.17,602,25,1,4,0.228,business,0
41,79460,4296,48,12.36,700,26,5,4,0.0541,education,0
50,55447,17859,60,7.16,643,10,1,4,0.3221,personal,0
44,40262,24338,48,13.54,817,14,0,2,0.6045,home_improvement,0
64,31732,11471,36,14.54,676,24,5,3,0.3615,personal,0
62,33731,10972,60,10.74,464,2,1,1,0.3253,home_improvement,0
50,25538,10721,60,6.22,312,12,3,0,0.4198,medical,1
42,71956,15723,48,21.04,324,17,3,1,0.2185,education,1
48,74213,15064,36,18.15,422,19,4,1,0.203,medical,1
27,64966,2456,60,19.26,428,19,7,3,0.0378,personal,1
55,54405,6803,12,11.24,846,2,4,1,0.125,education,0
48,92097,15043,48,17.93,608,1,6,1,0.1633,home_improvement,0
34,53233,11129,48,13.25,735,4,1,2,0.2091,home_improvement,0
30,58976,5003,60,8.42,481,19,0,2,0.0848,education,1
36,54138,21001,36,7.12,342,4,3,2,0.3879,medical,1
36,48910,7201,60,10.87,703,12,2,2,0.1472,education,0
51,66357,12214,24,7.34,562,27,7,2,0.1841,medical,1
62,43597,10970,60,21.97,369,27,4,0,0.2516,education,1
45,42389,5527,24,5.84,591,7,6,3,0.1304,medical,0
33,67266,13109,12,12.5,513,26,3,4,0.1949,business,1
26,46043,14352,48,12.69,446,15,6,2,0.3117,education,1
64,57402,9193,48,10.11,324,17,5,3,0.1602,medical,1
29,48856,9982,36,14.71,622,24,1,4,0.2043,personal,0
56,54792,15602,60,7.55,408,25,6,1,0.2847,personal,0
63,42880,1000,12,18.33,550,15,7,1,0.0233,education,1
40,43469,6929,24,10.65,781,0,3,3,0.1594,education,0
38,40244,13280,36,15.05,474,7,3,0,0.33,home_improvement,0
63,70179,8839,12,17.17,646,27,1,0,0.1259,medical,0
41,58093,8753,12,20.11,469,20,4,3,0.1507,education,1
24,71533,17410,24,19.21,301,1,4,0,0.2434,personal,1
53,73456,8200,24,15.34,661,23,2,0,0.1116,personal,0
47,46721,23875,48,11.6,595,4,7,1,0.511,personal,0
27,70868,1472,60,13.55,501,25,2,0,0.0208,medical,1
26,54745,1000,36,18.07,588,14,4,0,0.0183,business,0
35,52143,17273,60,19.92,361,13,4,3,0.3313,education,1
38,77542,6096,36,6.76,801,25,7,0,0.0786,business,0
52,64967,6197,12,11.54,425,28,6,2,0.0954,medical,1
31,48656,17908,24,18.19,348,29,7,2,0.3681,education,1
40,63798,9016,24,12.34,478,2,4,3,0.1413,home_improvement,1
44,32217,17462,12,10.65,792,6,4,2,0.542,education,0
35,59451,8337,12,11.99,732,3,3,1,0.1402,education,0
27,28007,14175,36,15.25,601,10,2,3,0.5061,education,0
41,37280,8931,12,22.0,468,26,1,0,0.2396,education,1
62,65523,6481,36,13.38,568,25,7,2,0.0989,education,1
46,15000,22383,60,8.54,663,11,0,1,1.4922,medical,0
64,87445,18698,24,7.77,399,14,1,3,0.2138,education,1
34,70020,7640,24,5.72,514,5,7,3,0.1091,medical,1
57,21906,10929,24,14.5,396,25,5,0,0.4989,education,1
41,98172,20857,60,14.26,847,23,7,4,0.2125,education,0
38,103133,6070,60,8.49,636,0,0,2,0.0589,medical,0
25,51751,6395,48,16.82,658,17,3,1,0.1236,education,0
23,38323,14820,36,17.6,589,13,5,3,0.3867,personal,0
43,85353,25622,36,9.4,695,28,2,2,0.3002,education,0
46,48811,12322,48,10.85,659,23,0,1,0.2524,home_improvement,0
57,57898,18298,24,21.84,646,6,4,1,0.316,medical,0
44,76911,5895,36,11.36,423,9,5,3,0.0766,education,1
39,52236,14166,36,17.93,837,8,3,2,0.2712,education,0
45,50661,9842,24,12.7,721,1,7,1,0.1943,medical,0
41,32096,23199,12,18.49,635,7,7,3,0.7228,business,1
32,43650,21592,12,18.07,802,21,0,2,0.4947,personal,1
61,50306,25676,48,16.35,356,0,4,2,0.5104,personal,1
53,32705,7827,60,19.53,375,19,5,3,0.2393,education,1
24,34337,12212,36,20.97,765,29,3,2,0.3557,medical,0
62,55604,14251,36,14.86,584,1,7,4,0.2563,home_improvement,0
27,21705,8061,48,9.04,685,6,5,1,0.3714,education,0
42,39175,12786,48,11.78,558,24,0,1,0.3264,personal,0
53,90002,17453,36,17.89,776,15,4,2,0.1939,education,0
37,48781,8697,24,16.07,310,21,2,3,0.1783,medical,1
44,46526,7779,24,8.02,559,3,6,0,0.1672,home_improvement,0
54,48700,7382,60,5.87,692,20,3,2,0.1516,business,0
48,48985,3937,36,16.61,668,26,0,0,0.0804,home_improvement,0
63,65347,17123,36,9.27,483,16,7,2,0.262,education,1
61,64087,7765,36,13.49,315,28,4,0,0.1212,personal,0
59,47966,7133,36,17.69,805,3,2,2,0.1487,medical,0
42,51150,15174,48,14.57,385,28,5,3,0.2967,education,1
37,78629,11936,12,6.42,309,25,4,0,0.1518,business,0
54,27814,8846,36,8.15,776,2,6,4,0.318,medical,0
26,53963,16863,12,8.73,463,8,2,3,0.3125,medical,1
26,57434,8607,24,9.38,323,21,0,2,0.1499,medical,1
54,41019,1000,60,14.61,611,14,7,0,0.0244,education,0
21,52927,19999,24,13.57,537,19,4,1,0.3779,business,1
30,38589,7030,36,8.45,761,2,6,3,0.1822,education,0
41,66469,7686,24,6.15,761,11,4,0,0.1156,medical,0
25,30912,7712,48,7.91,537,14,1,3,0.2495,medical,1
22,74122,12357,12,21.73,321,28,3,0,0.1667,personal,1
42,53680,10354,36,12.97,479,19,4,1,0.1929,home_improvement,0
22,46935,17928,48,19.74,798,7,6,4,0.382,education,0
30,36915,21870,12,19.43,774,11,2,1,0.5924,business,0
54,73551,7924,48,13.7,638,20,3,2,0.1077,medical,0
36,43266,6371,24,17.01,830,12,0,3,0.1473,education,0
59,33989,8868,36,8.28,461,14,6,4,0.2609,home_improvement,1
42,73926,14634,24,16.7,360,10,3,3,0.198,education,1
32,38722,11301,60,9.63,384,16,1,0,0.2918,home_improvement,0
44,53299,8997,36,19.15,846,20,7,2,0.1688,education,0
60,69738,4217,24,6.42,789,23,0,2,0.0605,personal,0
58,57843,1000,36,18.14,304,26,4,3,0.0173,education,1
30,86155,5971,12,6.7,375,11,6,2,0.0693,personal,1
55,39970,19586,36,19.98,552,19,5,3,0.49,home_improvement,1
52,51210,14615,36,10.17,306,29,0,0,0.2854,medical,0
27,52602,10850,12,16.12,772,17,6,0,0.2063,medical,0
41,66182,16378,24,13.29,437,28,7,3,0.2475,education,1
40,78195,4272,36,11.23,657,15,7,1,0.0546,business,0
46,56325,12340,48,15.97,462,2,0,1,0.2191,education,1
24,52522,1281,36,21.11,617,29,1,0,0.0244,personal,0
42,28306,14076,24,5.7,757,26,2,4,0.4973,personal,1
35,57022,13557,12,20.62,552,8,0,1,0.2378,home_improvement,1
60,43294,13699,24,15.35,500,29,6,3,0.3164,education,1
41,66131,19005,60,18.72,831,6,7,0,0.2874,home_improvement,0
35,47625,16655,36,11.53,464,18,2,2,0.3497,business,1
42,50668,4746,36,13.02,531,4,3,2,0.0937,medical,1
48,28715,19096,12,19.77,627,18,5,1,0.665,medical,0
34,22393,10743,36,12.05,537,9,1,4,0.4797,education,1
47,88497,1000,48,14.09,419,19,7,1,0.0113,home_improvement,1
61,57334,11347,48,5.34,549,11,4,4,0.1979,home_improvement,1
60,62278,15882,24,7.7,635,7,7,1,0.255,business,0
48,38578,5916,12,15.91,583,29,6,2,0.1534,home_improvement,0
46,70759,19997,60,17.19,497,2,6,4,0.2826,personal,1
22,67512,6460,24,14.9,715,18,6,2,0.0957,personal,0
45,40556,9113,12,7.44,694,26,0,3,0.2247,personal,0
23,35928,8011,12,12.57,450,10,5,3,0.223,education,1
28,41814,1746,24,11.04,564,7,5,0,0.0418,personal,0
64,54490,6041,24,13.43,519,25,2,2,0.1109,personal,1
53,58007,7728,36,19.8,515,12,0,2,0.1332,medical,1
62,55691,11219,60,18.19,614,25,6,0,0.2015,education,0
55,78377,1000,48,6.43,515,22,5,3,0.0128,personal,1
26,42130,16299,36,20.14,634,22,7,3,0.3869,business,0
59,35440,16240,12,13.02,658,9,6,4,0.4582,personal,1
43,55001,19088,60,17.65,460,17,6,4,0.347,education,1
45,24524,3050,60,7.38,810,11,6,3,0.1244,home_improvement,0
63,67523,10243,24,16.4,456,6,1,1,0.1517,medical,1
39,56763,17648,60,9.02,461,25,4,2,0.3109,medical,1
25,48915,18164,60,12.45,341,10,3,4,0.3713,education,1
31,47916,20873,12,5.29,479,9,7,1,0.4356,personal,1
32,71379,12616,36,7.58,602,2,3,4,0.1767,business,0
30,70806,11664,60,6.57,629,29,2,0,0.1647,personal,0
28,50565,2652,24,9.08,728,6,5,2,0.0524,personal,0
44,65651,18389,36,6.7,649,28,3,4,0.2801,business,0
48,70540,9238,24,16.76,419,3,2,3,0.131,medical,1
61,61039,12203,60,5.49,374,28,4,0,0.1999,personal,0
56,51301,11803,36,15.5,422,7,6,0,0.2301,home_improvement,0
57,61861,1000,60,7.39,481,7,7,3,0.0162,home_improvement,1
41,36296,7131,12,21.07,556,5,7,0,0.1965,education,1
28,56279,14723,36,20.86,568,12,0,2,0.2616,education,1
29,50803,11708,24,8.83,792,11,1,4,0.2305,business,0
35,47982,14770,12,15.45,479,2,4,0,0.3078,business,0
60,23922,16703,48,5.48,448,5,4,2,0.6982,education,1
38,36503,7060,24,20.84,817,21,3,3,0.1934,personal,0
62,46253,8909,60,13.89,447,18,3,4,0.1926,medical,1
40,71110,11152,24,5.73,308,10,1,3,0.1568,home_improvement,1
26,60144,16640,48,10.82,477,3,7,4,0.2767,business,1
32,71914,10595,24,6.31,694,14,0,0,0.1473,education,0
22,77372,1313,12,11.68,630,1,4,0,0.017,home_improvement,0
27,60927,10810,24,16.39,355,14,5,4,0.1774,business,1
36,57525,16399,36,12.99,506,16,3,2,0.2851,business,1
23,37486,20142,48,11.52,404,1,7,2,0.5373,personal,1
23,90760,13683,24,7.03,846,6,4,2,0.1508,business,0
47,29478,3084,48,9.16,654,25,0,1,0.1046,medical,0
63,57137,9561,12,6.7,788,15,7,2,0.1673,business,0
60,69990,14850,36,18.73,802,4,2,0,0.2122,medical,0
58,70241,17197,60,7.3,349,15,0,1,0.2448,personal,0
53,34208,15042,24,15.12,386,24,4,2,0.4397,medical,1
48,47441,10490,12,10.83,602,18,4,0,0.2211,home_improvement,0
21,40618,17151,48,8.84,300,1,1,1,0.4223,business,1
28,19352,8156,48,15.87,680,14,7,0,0.4215,education,0
57,57345,13107,12,12.77,661,3,7,4,0.2286,education,0
52,42082,16498,24,11.8,680,1,7,0,0.392,medical,0
63,82098,15459,60,15.08,461,26,4,1,0.1883,personal,0
57,66073,15594,24,13.35,318,22,7,2,0.236,medical,1
24,55745,15443,36,10.16,542,9,7,1,0.277,medical,0
50,46491,5707,24,14.5,428,21,3,2,0.1228,medical,1
26,57072,12105,36,16.38,475,23,5,2,0.2121,home_improvement,1
39,50394,6544,48,5.45,708,28,1,3,0.1299,home_improvement,0
52,56251,10263,36,12.92,383,4,4,4,0.1825,medical,1
29,89229,4986,60,5.98,675,17,7,3,0.0559,personal,0
32,35834,14069,12,8.17,521,28,0,1,0.3926,business,0
31,51964,1000,36,14.53,624,3,4,3,0.0192,education,0
36,67714,15703,24,19.73,750,0,0,2,0.2319,home_improvement,1
21,47797,12092,36,20.01,715,17,0,1,0.253,business,0
41,83449,23412,48,6.19,744,19,4,3,0.2806,home_improvement,0
50,67212,10772,36,12.12,624,5,0,0,0.1603,home_improvement,0
33,42059,10770,60,14.91,822,19,5,4,0.2561,home_improvement,0
54,58673,16095,36,7.5,465,19,2,0,0.2743,medical,0
24,42317,11121,60,18.01,537,13,1,1,0.2628,medical,1
48,40660,13648,24,17.65,312,26,4,3,0.3357,home_improvement,1
58,52476,17966,48,20.36,556,25,6,2,0.3424,home_improvement,1
51,77747,10394,12,5.14,813,9,2,3,0.1337,education,0
47,68418,19171,24,8.68,509,17,7,1,0.2802,business,0
25,54593,1925,24,19.06,783,8,0,1,0.0353,business,0
45,69061,21620,12,16.4,664,11,0,1,0.3131,personal,0
23,59835,1271,36,20.2,524,9,1,1,0.0212,personal,1
53,33941,20113,36,5.97,493,23,2,3,0.5926,personal,1
24,52387,1000,36,15.15,495,23,2,0,0.0191,medical,0
45,53683,23883,48,14.67,699,20,4,2,0.4449,medical,0
40,68710,12965,24,5.61,356,18,7,2,0.1887,education,1
54,44803,6330,60,13.73,512,5,0,4,0.1413,medical,1
46,38572,23190,12,15.36,578,13,6,1,0.6012,personal,1
25,54180,5466,24,8.25,679,24,3,1,0.1009,home_improvement,0
55,43382,10635,36,9.65,416,7,7,1,0.2451,personal,0
48,49176,27628,12,15.89,750,22,6,0,0.5618,education,0
49,53544,14373,60,12.96,709,13,4,1,0.2684,home_improvement,0
29,48105,1000,24,19.59,666,10,4,4,0.0208,medical,0
58,72337,10360,24,10.82,412,23,4,4,0.1432,home_improvement,1
26,80457,9829,48,9.53,463,15,1,0,0.1222,education,0
39,70532,13131,24,21.74,303,19,1,1,0.1862,medical,1
64,23118,11733,24,20.49,322,5,7,3,0.5075,business,1
31,43444,15275,60,5.49,391,14,4,3,0.3516,personal,1
22,51784,2831,60,18.1,768,14,5,2,0.0547,personal,0
64,21767,8712,12,6.88,454,13,3,0,0.4002,education,1
64,39233,13871,36,5.47,506,20,2,3,0.3536,education,1
29,51554,7427,60,9.65,380,11,2,2,0.1441,personal,1
41,46918,18575,12,9.58,782,1,0,4,0.3959,home_improvement,0
44,55155,7547,24,18.93,706,7,2,2,0.1368,business,0
54,30145,12859,12,17.08,402,18,6,1,0.4266,business,1
42,46714,11370,12,21.69,539,13,2,1,0.2434,education,1
23,57734,5911,12,17.1,564,4,3,4,0.1024,education,1
32,55183,12362,12,12.11,332,23,2,0,0.224,home_improvement,1
48,63044,4128,60,16.88,334,26,6,1,0.0655,education,1
50,61994,9338,36,21.99,548,8,3,1,0.1506,business,1
46,47672,12181,12,17.07,349,12,1,2,0.2555,personal,1
41,57162,3435,48,17.95,579,8,3,2,0.0601,business,1
48,40600,15741,24,20.95,451,13,1,2,0.3877,home_improvement,1
46,50135,13562,24,6.93,836,4,3,3,0.2705,personal,0
53,35998,15192,24,16.98,529,1,4,4,0.422,personal,1
41,74177,12014,24,19.46,587,6,6,0,0.162,business,0
55,50077,5095,24,21.22,694,15,5,2,0.1017,personal,0
54,74150,11999,12,8.59,752,10,7,0,0.1618,personal,0
61,60606,15738,36,13.57,332,10,1,2,0.2597,education,1
38,39058,4858,48,16.57,662,22,1,1,0.1244,personal,0
31,59519,5335,60,9.21,410,11,2,0,0.0896,home_improvement,0
43,69574,10523,48,15.21,420,12,1,3,0.1512,personal,1
42,53603,9772,60,9.38,315,7,3,2,0.1823,education,1
37,56332,11903,60,10.67,822,23,4,4,0.2113,medical,0
25,45073,10249,48,12.51,397,15,4,1,0.2274,medical,0
64,55433,12959,12,14.0,415,20,2,2,0.2338,home_improvement,1
31,59282,19330,24,12.64,770,0,3,0,0.3261,home_improvement,0
50,44581,15230,12,13.38,738,12,3,2,0.3416,personal,0
35,35572,12336,24,10.08,580,10,0,1,0.3468,personal,0
47,78183,5359,36,7.7,648,28,7,4,0.0685,medical,0
55,65874,7668,60,5.8,531,3,1,4,0.1164,medical,1
53,45142,17050,48,8.33,410,3,2,4,0.3777,business,1
40,58953,9189,36,14.89,651,14,4,1,0.1559,medical,0
36,28385,6193,24,18.36,311,26,6,2,0.2182,medical,1
54,19412,24588,12,7.88,787,2,5,1,1.2666,home_improvement,0
22,74514,21146,48,6.85,832,23,0,1,0.2838,business,0
55,59131,11253,60,17.74,584,18,7,2,0.1903,business,0
60,54141,5504,36,10.19,844,28,3,3,0.1017,personal,0
48,59187,16340,60,21.18,691,20,1,4,0.2761,personal,0
59,113070,9059,24,17.14,469,1,4,0,0.0801,business,1
26,70643,17331,60,10.55,376,5,6,0,0.2453,business,0
29,36182,9065,12,9.92,596,21,0,2,0.2505,personal,0
40,24753,21872,36,13.9,629,23,3,0,0.8836,home_improvement,0
21,73981,8887,36,6.35,362,7,4,3,0.1201,home_improvement,1
28,70409,26188,12,7.0,569,16,4,1,0.3719,home_improvement,1
43,65351,13170,60,7.99,515,4,3,4,0.2015,home_improvement,1
23,40368,20305,12,18.17,489,1,3,0,0.503,personal,1
24,61539,8759,48,13.74,374,25,2,0,0.1423,education,0
45,41979,4131,12,5.18,809,11,4,2,0.0984,medical,0
58,66930,1000,60,16.45,392,4,3,2,0.0149,medical,1
35,72687,19659,12,12.2,352,9,5,1,0.2705,medical,1
41,45217,12408,24,13.68,795,27,7,4,0.2744,medical,0
55,75372,4514,12,8.64,393,8,6,0,0.0599,personal,0
34,57067,19909,12,14.38,528,19,6,1,0.3489,education,0
56,63853,18935,60,21.65,549,7,5,4,0.2965,personal,1
32,31426,20294,48,6.25,690,0,6,1,0.6458,education,0
37,59179,3961,48,9.83,481,23,0,0,0.0669,personal,0
59,42839,19478,60,9.13,566,5,6,2,0.4547,business,1
29,63543,14304,60,9.23,580,23,1,2,0.2251,education,0
55,81408,20565,60,11.44,382,21,6,2,0.2526,medical,1
33,60211,15256,24,18.91,485,10,5,3,0.2534,education,1
35,38784,13038,36,20.52,830,2,2,1,0.3362,home_improvement,0
38,66276,19559,12,8.44,647,27,3,0,0.2951,education,0
53,62232,17111,60,14.23,722,14,1,1,0.275,home_improvement,0
26,92054,18490,60,15.83,753,10,2,2,0.2009,home_improvement,0
47,59571,9071,60,13.87,566,23,4,1,0.1523,business,0
43,44461,10965,48,12.38,806,4,1,4,0.2466,education,0
47,68871,1597,60,8.26,441,27,5,1,0.0232,business,0
